input_path,output_path,status,original_sample_rate,original_channels,original_frames,output_sample_rate,output_channels,output_frames,original_duration_seconds,output_duration_seconds,error
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1070.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1070.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1071.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1071.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1072.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1072.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1073.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1073.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1074.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1074.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1075.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1075.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1076.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1076.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1077.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1077.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1078.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1078.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1079.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1079.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1080.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1080.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1081.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1081.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1082.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1082.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1083.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1083.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1084.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1084.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1085.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1085.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1086.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1086.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1087.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1087.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1088.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1088.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1089.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1089.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1090.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1090.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1091.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1091.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1092.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1092.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1093.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1093.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1094.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1094.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1095.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1095.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1096.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1096.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1097.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1097.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1098.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1098.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1099.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1099.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1100.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1100.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1101.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1101.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1102.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1102.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1103.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1103.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1104.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1104.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1105.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1105.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1106.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1106.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1107.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1107.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1108.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1108.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1109.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1109.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1110.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1110.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1111.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1111.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1112.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1112.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1113.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1113.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1114.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1114.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1115.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1115.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1116.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1116.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1117.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1117.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1118.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1118.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1119.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1119.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1120.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1120.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1121.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1121.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1122.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1122.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1123.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1123.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1124.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1124.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1125.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1125.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1126.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1126.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1127.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1127.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1128.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1128.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1129.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1129.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1130.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1130.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1131.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1131.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1132.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1132.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1133.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1133.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1134.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1134.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1135.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1135.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1136.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1136.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1137.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1137.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1138.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1138.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1139.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1139.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1140.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1140.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1141.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1141.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1142.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1142.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1143.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1143.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1144.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1144.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1145.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1145.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1146.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1146.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1147.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1147.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1148.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1148.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1149.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1149.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1150.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1150.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1151.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1151.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1152.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1152.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1153.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1153.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1154.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1154.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1155.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1155.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1156.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1156.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1157.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1157.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1158.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1158.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1159.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1159.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1160.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1160.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1161.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1161.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1162.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1162.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1163.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1163.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1164.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1164.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1165.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1165.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1166.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1166.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1167.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1167.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1168.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1168.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1169.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1169.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1170.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1170.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1171.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1171.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1172.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1172.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1173.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1173.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1174.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1174.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1175.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1175.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1176.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1176.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1177.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1177.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1178.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1178.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1179.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1179.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1180.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1180.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1181.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1181.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1182.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1182.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1183.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1183.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1184.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1184.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1185.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1185.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1186.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1186.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1187.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1187.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1188.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1188.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
/Users/tavantai/Developer/project_thesis_code/new_data/143/train-00031-of-00803_1189.wav,/Users/tavantai/Developer/project_thesis_code/processed/E0/143/train-00031-of-00803_1189.wav,processed,16000,1,48000,16000,1,48000,3.0,3.0,
